product_name,review_title,review_text,review_rating,helpful_count
"adidas Women's Cloudfoam QT Racer Shoes Running, Linen/Cloud White/Glow Pink, 3.5 UK",Perfect for Everyday Wear,"I read many reviews before I bought these. Since so many people said they run big and my last pair of adidas cloudfoam were pretty big, I went half a size down. I usually wear 8.5 so I ordered an 8. They were a little tight the first couple times I wore them so I would advise just ordering them in your regular size. Luckily they've stretched out a bit so my foot fits in there perfectly now. I just have to wear thin socks. The shoes are super light weight. I've used them for the gym and for running errands. Only thing I don't like is that the bottom of the shoe is too smooth. I'd be scared to wear these on a rainy day.",4,8 people found this helpful
"Merrell Jungle Moc Leather (Toddler/Little Kid/Big Kid),Black,12.5 M US Little Kid",Made well for the kid who plays hard,Nice tough shoe for my play hard grandson to wear with his school uniform. He’s hard on shoes and these are holding up nicely.,5,
"Merrell Jungle Moc Leather (Toddler/Little Kid/Big Kid),Black,12.5 M US Little Kid",Five Stars,Great shoes for school,5,
"Andrea Conti Women's 0348736 Sneaker, Grau Schiefer 261, 3.5 UK",Great color,"I own this shoe in denim, burgundy, pink, mint green and now red. Love them all",5,
"HEAD Sprint Pro 3.0 Men PULI Tennis Shoe, Violett/Lime grün",Shoe has started to wear off from the top just in 5 outings on court. Need to be replaced,Shoe was started to tear ( see above) just in 5 outings on the court.This needs to be replaced,1,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Way too narrow!,Nice shoes and good bottom support but way way too narrow and pinches my toes. I have small narrow childlike feet and these are still way too narrow! Not accurate sizing.,3,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,"Very nice looking shoes, and comfortable",These shoes are very nice and quite comfortable. I usually wear a 10 but these fit small so I had to reorder in 10.5. Love skechers slip on shoes!,4,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Not made to last more than a few months — POOR QUALITY!!,Holes have worn in the toe area within months of moderate indoor use. Very poor quality. I was happy with these shoes until this happened. See image. I'll NEVER buy Skechers again.,1,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Thumbs up,Love these shoes. Lightweight and very comfortable.  Not good for a wide foot. Otherwise true to size.,5,One person found this helpful
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Very Light and Comfortable shoes 👍🏻,Perfect fitting...Very Light Weight and Comfortable... Highly recommend 👍🏻👍🏻,5,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Way too small for the size,Way too small for a size 7,4,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Great light weight shoe,I’m happy with fit and comfort of shoe,5,One person found this helpful
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Beautiful and very comfortable,"I love the way it fits, very comfortable for work.",5,One person found this helpful
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Severe foot pain pain after wearing shoes,severe foot pain near the ankle after wearing this shoes. It is surely a defective product. Window return closed so couldnt exchange. What a waste.!!,1,
Skechers Women&#39;s Go Walk 5-15918 Sneaker,Run small in size,They seem a bit odd fitting compared to other sketchers but ok. Getting use to them.  The back is a bit low,4,
"ECCO Men's ST. 1 Hybrid Lite Plain Toe Oxofrd, Shale Nubuck, 13-13.5","Super comfortable shoe, but color is a bit off","Loved the shoe - super comfortable. Only problem was the color - kid of a taupe-y grey.  Just a little off for my clothing colors.  Would have been great if it was a true dark charcoal grey - otherwise, straight black always works, but sadly, that was not a color option.",3,
"ECCO Men's ST. 1 Hybrid Lite Plain Toe Oxofrd, Shale Nubuck, 13-13.5",Upper not flexible.,"Way to narrow, plus the upper was not flexible.",1,
"New Balance Women's WS009V1 Sneaker, Marblehead/Bleached Lime Glo/Light Reef, 4 UK",TENIS,POR CONSEJO DE UNA  AMIGA PEDÍ TENIS DE ESTA MARCA. ELLA DIJO QUE VENÍAN EN TAMAÑO REDUCIDO. ASÍ QUE SOLICITÉ 2 NÚMEROS MAS  GRANDES. POR LO CUAL NO ME QUEDARON. TUVE QUE DEVOLVERLOS,5,
"New Balance Women's WS009V1 Sneaker, Marblehead/Bleached Lime Glo/Light Reef, 4 UK",Good buy,"Somehow I think the shoes look wider on the pictures, colours are very true to the pictures, shoe soles are not as thick as I have imagined. But for the sales price I got I cannot really complain much.",4,
adidas HVC Wrestling Shoes - Black/White- 8,Comfortable for drumming,"New shoes specifically bought for thin soles used for drumming. Very comfortable. I always enjoy all of my Adidas shoes. Will only be used for drumming. Look great, more importantly appropriately thin-soled for drumming. Would recommend.",5,
adidas HVC Wrestling Shoes - Black/White- 8,weat 11 usually and for these shoes have 10. ...,weat 11 usually and for these shoes have 10.5 and next time i think ill go with 10. i'd say orear .5 smaller then your adidas shoes or 1 smaller then any other brand shoe. shoes are confy tho and seem durable,5,
adidas HVC Wrestling Shoes - Black/White- 8,Great Shoe for the gym,Great shoe for the gym and skipping. I ordered half size bigger like recommended an they work perfect.  I wouldn't run in them but they are nice and flat and work great for squats and deadlift.,5,
adidas HVC Wrestling Shoes - Black/White- 8,Love these,Good value for the money,5,
adidas HVC Wrestling Shoes - Black/White- 8,Four Stars,Quality looks good however It was small in size. Return to vendor.,4,
adidas HVC Wrestling Shoes - Black/White- 8,Four Stars,Great fit and feel would recommend this shoes,4,
adidas HVC Wrestling Shoes - Black/White- 8,Five Stars,It is a really good pair of wrestling boots! I would recommend these for starters!,5,
adidas HVC Wrestling Shoes - Black/White- 8,Five Stars,Great shoe but a bit narrow,5,
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,Looks nice,Brought as a work boot but I did not like the height of the heel so returning for refund,4,
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,A little large,"Good boot, just a little larger than expected as I ordered a little big thinking that actual size would be too small.... returned for a little smaller size.",4,
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,Perfecto,"This is my 2nd pair , love them , love them , love them. Be Blessed",5,
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,Quality design has been exchanged for quick profit. Sorry I gotta move on to a new brand.,"I've been buying dan post albuquerque boots for several years now and they have been great until now. They have obviously changed the manufacturing to a much lower quality. I usually plan on buying a pair every year. I use my boots pretty hard in the garage for welding and fabricating and so far the albuquerque has taken the beating gracefully. But as soon as I opened the box for the new pair I immediately noticed the difference in quality. I included pictures of the old boot compared with the new one. The heal used to have layers of leather between the layers of sole material (rubber, plastic, poly-blablabla whatever?) It was tacked in to place and provided a sturdy support. The new boot has a chunk of foam like garbage the same as any pair of cheap garbage boot one could buy at Walmart. But they compensate for it by coloring it to look like layers of leather. I did try them on and they just didn't feel the same. The sturdy support I have come to count on has been replaced by a feeling of cheap low quality design compromises in exchange for quick profit. With a history of plantar fasciitus I just can't take the chance of wearing low quality footwear. Sorry Dan post, I gotta move on.",2,4 people found this helpful
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,Just a really comfortable Boot..,"I bought these with apprehension having Spine issues and a Spinal Implant Device for Pain. I have been a Wellington and Cowboy type Boot guy for Decades and had to stop wearing because of the high Heel causing lower Back Pain and thought I’d try the Dan Post due to the Reviews. I’ve always been a Justin Boot Guy with my first Justin Boots in 1987 but just sent back a pair after wearing them for 5 hours due to Pain and stitches popping on the  Left Boot, Justin has Issues now for some reason. I received my Dan Post today immediately put them on and WOW they are the most comfortable Cowboy Boot I’ve ever put on my Feet, I went to Walmart and walked for 2 hours and zero Back Pain from a non broken in Cowboy Boot, that’s unheard of and if you’re a Boot Person you know what I’m talking about, some discomfort is expected with new Boots. I have a flat kind of wide Foot and wear a 13 tennis shoe and I ordered the 12 EW because they were a lot cheaper and they fit just fine and in fact I could have worn an 11 1/2 and maybe had my Cobbler stretch them if needed. I’m so happy I snagged these Dan Post Boots and I’m just amazed at the Comfort Level from this type of Boot, I can’t imagine how Insanely Comfortable the Blayde or the Storm Tide would be with the extra cushion. I did have to put in an Insole due to my Right Boot missing one but it didn’t matter, these are just a quality Comfortable Boot.Semper Fidelis",5,2 people found this helpful
Dan Post Men's Albuquerque Black Size: 9.5 X-Wide,super nice but heel fits weird,"These are comfortable and cushy in the foot. The toe box is narrow at first but you can use a cedar shoe tree to make room in the toes, to open the toe area for a better fit.  I wear a women's 8.5 and the men's size 7 fit well w/ an added 3/4 insert to fill up the space in the heels and add support. These would be great for winter, with the sturdy rubber soles with tread, and warm lining. But the heels were placed at an odd angle on these, so that I kept rocking back on the heels.  I put them on a table and saw the heels do not sit flush on a flat surface. This caused the front part of the heel to dig into the bottom of my foot when wearing, and I was constantly rocking back on the heels.I think this was a defect, so returned them. I read reviews that they now make these with a cheaper 'brushed or suede' type leather,  in the past they were made with a smooth leather, so the boots are no longer an ""oily brown"" as described, but more a reddish brown suede.  I noticed the boots suede leather wrinkled quickly just in trying them on, and I was not nuts about that. One way to fix that is to apply mink oil or red wing leather cream, and this smooths out the nap so they have a smooth leather finish and not suede. Boot manufacturers are swapping out this 'nappy brushed leather or suede' for real smooth leather on many boots, b/c it must be cheaper. Sad b/c the smooth leather looks better and wears longer.",4,
